image_full_path,bleu
/content/CholecT50/CholecT50/videos/VID110/001716.png,0.3114413604093196
/content/CholecT50/CholecT50/videos/VID05/000050.png,0.4176511951995317
/content/CholecT50/CholecT50/videos/VID36/000876.png,0.2565617893352756
/content/CholecT50/CholecT50/videos/VID36/001786.png,0.7131859827765675
/content/CholecT50/CholecT50/videos/VID110/000702.png,0.19649932941522227
/content/CholecT50/CholecT50/videos/VID05/000788.png,0.3130226544845067
/content/CholecT50/CholecT50/videos/VID05/000394.png,0.10973998057982824
/content/CholecT50/CholecT50/videos/VID36/001044.png,0.16410213063829648
/content/CholecT50/CholecT50/videos/VID110/001239.png,0.2538287482502461
/content/CholecT50/CholecT50/videos/VID36/001194.png,0.34203060018683573
/content/CholecT50/CholecT50/videos/VID110/000374.png,0.12341415871404884
/content/CholecT50/CholecT50/videos/VID36/001922.png,0.6524512852736741
/content/CholecT50/CholecT50/videos/VID36/001583.png,0.4117350581492528
/content/CholecT50/CholecT50/videos/VID05/000728.png,0.15181662887065084
/content/CholecT50/CholecT50/videos/VID110/000722.png,0.2286388586713125
/content/CholecT50/CholecT50/videos/VID36/000852.png,0.16721027150785495
/content/CholecT50/CholecT50/videos/VID36/000646.png,0.3261480206167952
/content/CholecT50/CholecT50/videos/VID110/001973.png,0.22147053270192177
/content/CholecT50/CholecT50/videos/VID05/000167.png,0.20109561933099215
/content/CholecT50/CholecT50/videos/VID110/000500.png,0.45735165879119316
/content/CholecT50/CholecT50/videos/VID36/000890.png,0.3818128715562425
/content/CholecT50/CholecT50/videos/VID36/002301.png,0.3313976784419964
/content/CholecT50/CholecT50/videos/VID36/001341.png,0.4845494117048194
/content/CholecT50/CholecT50/videos/VID36/001324.png,0.47643013363852943
/content/CholecT50/CholecT50/videos/VID36/002341.png,0.2259068183155793
/content/CholecT50/CholecT50/videos/VID36/000217.png,0.46447435345681753
/content/CholecT50/CholecT50/videos/VID05/001457.png,0.3900848534528876
/content/CholecT50/CholecT50/videos/VID36/001553.png,0.643711713142486
/content/CholecT50/CholecT50/videos/VID36/000955.png,0.16825473322487267
/content/CholecT50/CholecT50/videos/VID36/001990.png,0.31950982369860176
/content/CholecT50/CholecT50/videos/VID36/000445.png,0.5976262012588344
/content/CholecT50/CholecT50/videos/VID36/000771.png,0.5260856084664207
/content/CholecT50/CholecT50/videos/VID36/001455.png,0.7881311620381349
/content/CholecT50/CholecT50/videos/VID05/001179.png,0.379534835898567
/content/CholecT50/CholecT50/videos/VID110/000165.png,0.5221771060693183
/content/CholecT50/CholecT50/videos/VID36/000819.png,0.34012983872290065
/content/CholecT50/CholecT50/videos/VID36/001423.png,0.618930486856698
/content/CholecT50/CholecT50/videos/VID05/000930.png,0.3556364961020997
/content/CholecT50/CholecT50/videos/VID05/002274.png,0.43754989788568815
/content/CholecT50/CholecT50/videos/VID36/001836.png,0.26358083152385064
/content/CholecT50/CholecT50/videos/VID110/000574.png,0.2984746896139563
/content/CholecT50/CholecT50/videos/VID36/000975.png,0.2247444914922609
/content/CholecT50/CholecT50/videos/VID36/001544.png,0.4040938461805015
/content/CholecT50/CholecT50/videos/VID36/001971.png,0.3587064405633112
/content/CholecT50/CholecT50/videos/VID36/000054.png,0.25179365603057485
/content/CholecT50/CholecT50/videos/VID36/000762.png,0.12662037086913683
/content/CholecT50/CholecT50/videos/VID36/000793.png,0.4541723231226024
/content/CholecT50/CholecT50/videos/VID05/001083.png,0.31613982936811064
/content/CholecT50/CholecT50/videos/VID36/002226.png,0.22952366884931122
/content/CholecT50/CholecT50/videos/VID110/001676.png,0.6816974252821776
/content/CholecT50/CholecT50/videos/VID05/002272.png,0.47142314789875006
/content/CholecT50/CholecT50/videos/VID110/000610.png,0.34670745930296265
/content/CholecT50/CholecT50/videos/VID36/001453.png,0.39753667151634725
/content/CholecT50/CholecT50/videos/VID36/000968.png,0.13415230884354495
/content/CholecT50/CholecT50/videos/VID36/000551.png,0.2475130652350467
/content/CholecT50/CholecT50/videos/VID110/001169.png,0.3675904350990188
/content/CholecT50/CholecT50/videos/VID05/000299.png,0.2201752267632653
/content/CholecT50/CholecT50/videos/VID110/000975.png,0.21158880315204667
/content/CholecT50/CholecT50/videos/VID36/000726.png,0.21552255647612148
/content/CholecT50/CholecT50/videos/VID110/001308.png,0.38792074245544006
/content/CholecT50/CholecT50/videos/VID36/000591.png,0.44014455733050006
/content/CholecT50/CholecT50/videos/VID110/001284.png,0.360648950685667
/content/CholecT50/CholecT50/videos/VID36/000975.png,0.3147234173665397
/content/CholecT50/CholecT50/videos/VID36/000520.png,0.4544020430660099
/content/CholecT50/CholecT50/videos/VID110/001173.png,0.34332163350417216
/content/CholecT50/CholecT50/videos/VID36/001898.png,0.4198358621779771
/content/CholecT50/CholecT50/videos/VID36/000565.png,0.5853850564577585
/content/CholecT50/CholecT50/videos/VID110/000682.png,0.1985697838374209
/content/CholecT50/CholecT50/videos/VID36/000983.png,0.2929025477660466
/content/CholecT50/CholecT50/videos/VID05/002185.png,0.3790573615132805
/content/CholecT50/CholecT50/videos/VID110/001445.png,0.19007641147358711
/content/CholecT50/CholecT50/videos/VID36/001845.png,0.25256655034090936
/content/CholecT50/CholecT50/videos/VID36/001276.png,0.44086586544175554
/content/CholecT50/CholecT50/videos/VID36/000615.png,0.32142610922295467
/content/CholecT50/CholecT50/videos/VID36/001434.png,0.7555945088268213
/content/CholecT50/CholecT50/videos/VID110/001928.png,0.4774108847934616
/content/CholecT50/CholecT50/videos/VID110/000587.png,0.2660402533150544
/content/CholecT50/CholecT50/videos/VID05/000052.png,0.37850350418923295
/content/CholecT50/CholecT50/videos/VID05/001255.png,0.6175627832802726
